experiment_name,regime,M,k,radius_mode,interior_count,full_matching_l2,interior_matching_l2,boundary_matching_l2,boundary_energy_ratio,raw_to_ref_l2,ref_to_ideal_l2,gap_ratio
exp2_more_trials,bounded_[0.50,2.00],20,12,k,0,0.9303318396445993,0.0,0.9303318396445993,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,2,k,16,8.205837379967916,5.902658721295259,5.700384822658529,0.4825724651656827,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,4,k,12,2.52266369958965,2.124522791310099,1.3602334543861518,0.2907422775099225,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,6,k,8,0.743715259361171,0.4601011595670382,0.584310970264739,0.6172693253525228,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,8,k,4,0.36698771051944634,0.15411870040388145,0.33305766146138055,0.8236369364476095,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,10,k,0,0.21452709136899323,0.0,0.21452709136899323,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,12,k,0,0.10157291210367493,0.0,0.10157291210367493,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,2,k,16,13.117641817165786,10.160769540584905,8.29646245013973,0.40001324121425846,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,4,k,12,6.031403833075781,3.8687754977602693,4.627138245781188,0.5885564656312664,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,6,k,8,2.9080956518509726,1.3408809605985972,2.5805151752738666,0.7874000910016794,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,8,k,4,1.64442910938244,0.6874044749287527,1.4938615008200227,0.8252591684495548,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,10,k,0,0.9136518306315556,0.0,0.9136518306315556,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,12,k,0,0.43451115443161475,0.0,0.43451115443161475,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,2,k,16,9.18153694470129,8.628293031710777,3.1389775446546166,0.11688146478514583,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,4,k,12,3.6947983213374282,2.708620558969069,2.512948328734191,0.46257871159277314,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,6,k,8,1.6061435399510156,0.943072457078421,1.3001197681853969,0.6552363960391101,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,8,k,4,0.7245924236849123,0.32672460964259625,0.6467497274181634,0.7966818646887709,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,10,k,0,0.3463460595736851,0.0,0.3463460595736851,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,12,k,0,0.1667875698373545,0.0,0.1667875698373545,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,2,k,16,7.1072513190161875,3.9495038140707077,5.908844297686162,0.6911968444508934,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,4,k,12,2.560895988550538,1.4723859634766117,2.0952965992267742,0.6694330296545825,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,6,k,8,1.202188471680632,0.6215100897828743,1.029068671051596,0.7327293628440579,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,8,k,4,0.5007118037522628,0.15685581459542866,0.4755087421325174,0.9018646251095994,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,10,k,0,0.19500433614804957,0.0,0.19500433614804957,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,12,k,0,0.09627482892437837,0.0,0.09627482892437837,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,2,k,16,9.633211735562728,8.927959757171152,3.6180523650875926,0.14106117085786224,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,4,k,12,5.476537693610944,4.147910969562785,3.575933402361151,0.4263504067244603,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,6,k,8,3.0486327491329366,1.7659885535183357,2.485044480070339,0.6644435838040221,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,8,k,4,1.5976773404363693,0.662011897415597,1.4540677879053754,0.8283066646040953,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,10,k,0,0.8245616545670488,0.0,0.8245616545670488,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,12,k,0,0.4571551357060514,0.0,0.4571551357060514,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,2,k,16,22.675355380859585,8.653863946538594,20.959064398085076,0.8543495195493862,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,4,k,12,9.88181693693403,3.2146306773623614,9.344327454837886,0.8941749307526312,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,6,k,8,4.3233766724822456,0.7653705493571847,4.255090336801364,0.9686601189189354,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,8,k,4,1.983809343602207,0.266837663832169,1.9657815679581518,0.9819076743303913,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,10,k,0,0.9688553515337402,0.0,0.9688553515337402,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,12,k,0,0.5431844921179164,0.0,0.5431844921179164,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,2,k,16,24.62418496693723,12.496413172017682,21.217684678592065,0.7424586176555358,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,4,k,12,8.878160215285297,4.0921218177574366,7.878849398034475,0.7875527316573079,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,6,k,8,4.029511042733046,1.2908378678083754,3.8171582155498203,0.8973784206772375,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,8,k,4,1.768433667756024,0.3316007613942042,1.73706608172971,0.9648396257443071,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,10,k,0,0.8503903139382337,0.0,0.8503903139382337,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,12,k,0,0.35395202130612996,0.0,0.35395202130612996,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,2,k,16,58.763925848411596,24.423741836642407,53.4479168519659,0.8272560693534392,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,4,k,12,31.133183354506443,10.31381098018255,29.375166533151486,0.8902533488170542,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,6,k,8,13.711233848902822,4.859914619326401,12.821043777795786,0.8743668632552852,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,8,k,4,6.49863048612398,2.3413430465640768,6.0622034717985205,0.8701964970812343,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,10,k,0,2.915009181731326,0.0,2.915009181731326,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,12,k,0,1.4820680280550835,0.0,1.4820680280550835,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,2,k,16,10.768215100138576,10.728480394967734,0.9242103968498837,0.0073663823180990925,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,4,k,12,4.719965441846605,4.360039729375096,1.8077962635476812,0.14669703332122408,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,6,k,8,2.7573435485811704,1.7038696277953755,2.1678956931500766,0.6181516106804481,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,8,k,4,1.6543088431960737,0.5390260715911075,1.564029616989969,0.8938337785579097,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,10,k,0,0.9218072314772744,0.0,0.9218072314772744,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,12,k,0,0.4933898257049848,0.0,0.4933898257049848,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,2,k,16,7.649739009226015,4.6560643816921035,6.069561053553407,0.629537104217775,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,4,k,12,2.3767936687986757,1.511532127385021,1.834235200819235,0.5955621424927678,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,6,k,8,1.2112020984026448,0.5340889436845174,1.0870876337301083,0.8055562688475535,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,8,k,4,0.633717687192652,0.19760527838204775,0.6021214669951217,0.902768849359804,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,10,k,0,0.33321646531568366,0.0,0.33321646531568366,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,12,k,0,0.17815764688252397,0.0,0.17815764688252397,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,2,k,16,14.973532476707353,14.180549371807325,4.808190339903847,0.1031133188258994,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,4,k,12,4.597770025018266,3.422423848572144,3.070261259841107,0.4459192042522368,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,6,k,8,2.03144476428374,1.5148958790228972,1.3534616012489096,0.44389662354865084,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,8,k,4,0.9304599374179625,0.26869633253064695,0.8908187110879624,0.9166072836474284,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,10,k,0,0.3955646492735669,0.0,0.3955646492735669,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,12,k,0,0.17326407070567948,0.0,0.17326407070567948,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,2,k,16,7.152543493336851,6.807463064258502,2.1948405529403665,0.09416400830563448,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,4,k,12,4.271198738357364,4.065374121170848,1.309912942702643,0.09405574058277075,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,6,k,8,2.509354281873562,2.175249373666328,1.2510591809828295,0.24856028953568382,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,8,k,4,1.4131212726720992,0.501788026880363,1.321030093282483,0.8739096876559024,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,10,k,0,0.7662674939330769,0.0,0.7662674939330769,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,12,k,0,0.42009210216230897,0.0,0.42009210216230897,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,2,k,16,20.173522265771275,11.433430263932792,16.620700135895454,0.6787895761490214,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,4,k,12,10.874023412680849,5.270342981663375,9.511459931848677,0.7650923119757853,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,6,k,8,4.74365590617183,2.4867821696247296,4.039577428023309,0.725179495825834,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,8,k,4,2.1465214622633573,1.1182163304013237,1.8322517912069345,0.7286179052287701,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,10,k,0,1.038522603702568,0.0,1.038522603702568,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,12,k,0,0.49945736877866015,0.0,0.49945736877866015,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,2,k,16,10.411719334190215,6.062044430341873,8.464958169920948,0.6610049744798183,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,4,k,12,5.665796544843606,2.6370865677642095,5.01468093917044,0.7833658982045895,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,6,k,8,2.6238114870690663,0.9838166666394057,2.432383910100976,0.8594071958811921,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,8,k,4,1.2846248757841203,0.2947354197310055,1.2503567906159243,0.9473604697189345,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,10,k,0,0.6593923175689653,0.0,0.6593923175689653,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,12,k,0,0.30025794319927657,0.0,0.30025794319927657,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,2,k,16,4.279333076470774,4.005951889010452,1.5050053296617958,0.12368695407185411,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,4,k,12,1.694510977992072,1.491578961223749,0.8040893339488656,0.22517482252193685,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,6,k,8,0.6233367537526507,0.35192429466116154,0.5144880945232227,0.6812479196604797,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,8,k,4,0.24329186610754688,0.1097442245020403,0.21713391559712245,0.7965263532539174,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,10,k,0,0.1327854994171831,0.0,0.1327854994171831,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,12,k,0,0.07341495979539447,0.0,0.07341495979539447,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,2,k,16,4.258542170138605,3.3448146411098554,2.635791424120271,0.3830894366337874,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,4,k,12,1.8734174356110342,1.5106115877724586,1.1080367859141658,0.3498156556999029,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,6,k,8,1.0616438478118033,0.7966862122499487,0.7016970420398542,0.43685931135444034,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,8,k,4,0.6276281117342509,0.3593782237062279,0.5145525619068063,0.67213221977527,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,10,k,0,0.32290254780637995,0.0,0.32290254780637995,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,12,k,0,0.16026743942367858,0.0,0.16026743942367858,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,2,k,16,8.476945545227858,6.280986117131877,5.692786591218317,0.4509942660707297,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,4,k,12,3.0761883068840183,2.118488009529948,2.230458036567333,0.5257294186278054,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,6,k,8,0.918623064480066,0.5587850601365251,0.7291279662466442,0.6299887901567868,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,8,k,4,0.423020415784759,0.13066054445649175,0.4023357979263634,0.9045960685820801,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,10,k,0,0.24015034443660258,0.0,0.24015034443660258,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,12,k,0,0.12634197482994555,0.0,0.12634197482994555,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,2,k,16,6.5720901614209275,5.652527578234111,3.352804955130638,0.26026127540643096,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,4,k,12,3.668956342785376,3.3822743504349257,1.4217808775106815,0.15016898641999146,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,6,k,8,1.8066975864321524,1.4280290778663247,1.1067470901646954,0.37525444808325714,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,8,k,4,0.881729711578966,0.5909452495372025,0.6543936096345532,0.5508167627423222,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,10,k,0,0.4582880484770923,0.0,0.4582880484770923,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,12,k,0,0.2743269026764287,0.0,0.2743269026764287,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,2,k,16,19.88739857698009,11.058620554255798,16.529232698363856,0.6907953917787456,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,4,k,12,8.899574927366983,5.017776908120378,7.350125766825555,0.6821046543174684,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,6,k,8,4.832854851282145,2.470364749231261,4.153767448873004,0.7387148909856968,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,8,k,4,2.3666180339794467,0.8991382023381698,2.189162262568224,0.8556567228207789,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,10,k,0,1.120198535423856,0.0,1.120198535423856,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,12,k,0,0.5124489384136305,0.0,0.5124489384136305,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,2,k,16,6.178707213958108,5.6424512911791025,2.517770097226758,0.16604924693315398,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,4,k,12,4.058208025309729,3.1276656215748218,2.5858770535946363,0.4060197261727269,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,6,k,8,2.2467850197301447,1.0343661896016427,1.9945248834478762,0.788053820042417,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,8,k,4,1.2146707373830699,0.3483832930244123,1.1636382949165078,0.9177383338105438,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,10,k,0,0.6300127992994637,0.0,0.6300127992994637,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,12,k,0,0.317990494948935,0.0,0.317990494948935,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,2,k,16,10.238588913039823,7.572657753267964,6.8908314071737795,0.4529633216362455,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,4,k,12,5.696894275370808,2.9830212819190995,4.853471790004596,0.7258196136705096,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,6,k,8,2.4568393015651884,0.9082257861194678,2.2828020665714748,0.8633422850514885,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,8,k,4,1.1429427714026803,0.2735541731662375,1.1097235209929432,0.9427154219571222,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,10,k,0,0.5605369168971428,0.0,0.5605369168971428,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,12,k,0,0.275039014945618,0.0,0.275039014945618,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,2,k,16,31.568455338615703,12.680850055100269,28.90957305714213,0.8386421605174571,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,4,k,12,14.471713773133906,3.489771826202422,14.04464282680615,0.9418494086286433,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,6,k,8,5.864555715247048,1.1411213415619528,5.7524651951201475,0.9621388830267493,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,8,k,4,2.094136302161056,0.36874908854165206,2.0614147961360136,0.9689935518212197,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,10,k,0,0.9528480398672434,0.0,0.9528480398672434,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,12,k,0,0.4844106165747561,0.0,0.4844106165747561,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,2,k,16,11.762307088105876,8.92749161196705,7.658443807534511,0.4239318368897343,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,4,k,12,5.513509371607349,2.1951185686232004,5.057691178837208,0.8414888806685641,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,6,k,8,1.9988954095331148,0.5677652414494042,1.9165660669161548,0.9193215656303317,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,8,k,4,0.8391988175412145,0.14838107785681132,0.825976822372531,0.9687372400050176,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,10,k,0,0.3660466458123247,0.0,0.3660466458123247,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,12,k,0,0.19272966542160028,0.0,0.19272966542160028,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,2,k,16,13.149621484442546,10.305817165760002,8.167170729820668,0.3857596200380725,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,4,k,12,4.940019181442314,4.2345758444453105,2.544043421535544,0.2652111438350901,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,6,k,8,2.424990982246128,1.7566119704926528,1.6717941407652324,0.4752754062287581,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,8,k,4,1.1838544714588546,0.7063536588427852,0.9500399561242329,0.6440018340589629,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,10,k,0,0.6754190088663324,0.0,0.6754190088663324,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,12,k,0,0.38555991285513447,0.0,0.38555991285513447,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,2,k,16,9.207078620084886,6.428437011689049,6.591319617737451,0.5125084609353859,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,4,k,12,4.051090936535211,1.9911358509487405,3.5279903343326158,0.7584217672545583,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,6,k,8,2.080899751591082,0.6965701481206855,1.9608502760075672,0.887945990633633,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,8,k,4,1.0210583006477645,0.3211079357960132,0.9692521585689267,0.901098928447664,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,10,k,0,0.494641821713841,0.0,0.494641821713841,1.0,n/a,n/a,n/a
exp2_more_trials,bounded_[0.50,2.00],20,12,k,0,0.2624640989471223,0.0,0.2624640989471223,1.0,n/a,n/a,n/a
exp3_radius_sensitivity,uniform_h=1.00,40,2,half_k,38,9.225755780503407,7.304551205160236,5.635432673068163,0.3731217994357673,n/a,n/a,n/a
exp3_radius_sensitivity,uniform_h=1.00,40,4,half_k,36,4.199760855382733,3.79853837014397,1.7913954038539617,0.18194234529575082,n/a,n/a,n/a
exp3_radius_sensitivity,uniform_h=1.00,40,6,half_k,34,2.0705979714117935,2.017141170116502,0.46745851049656323,0.05096764573818567,n/a,n/a,n/a
exp3_radius_sensitivity,uniform_h=1.00,40,8,half_k,32,1.097202022649405,1.0659399060887387,0.2600469094480387,0.056173333157953975,n/a,n/a,n/a
exp3_radius_sensitivity,uniform_h=1.00,40,10,half_k,30,0.5798776043452895,0.5386953250140989,0.21462847627746529,0.1369941470373597,n/a,n/a,n/a
exp3_radius_sensitivity,uniform_h=1.00,40,12,half_k,28,0.3139704697445734,0.27574224987314144,0.15014548779942116,0.22868988966284015,n/a,n/a,n/a
exp3_radius_sensitivity,uniform_h=1.00,40,2,k,36,9.225755780503407,7.240142693552871,5.717945741128104,0.38412816519507503,n/a,n/a,n/a
exp3_radius_sensitivity,uniform_h=1.00,40,4,k,32,4.199760855382733,3.5843852112610644,2.1886465908634225,0.2715827348967941,n/a,n/a,n/a
exp3_radius_sensitivity,uniform_h=1.00,40,6,k,28,2.0705979714117935,1.862866451161368,0.9039383520750104,0.19058383312429716,n/a,n/a,n/a
exp3_radius_sensitivity,uniform_h=1.00,40,8,k,24,1.097202022649405,0.8844007175979108,0.6493748141237428,0.3502818881911208,n/a,n/a,n/a
exp3_radius_sensitivity,uniform_h=1.00,40,10,k,20,0.5798776043452895,0.46273497889355,0.349477288717905,0.3632162275577738,n/a,n/a,n/a
exp3_radius_sensitivity,uniform_h=1.00,40,12,k,16,0.3139704697445734,0.22981564412359562,0.21392107326695275,0.4642260766729316,n/a,n/a,n/a
exp3_radius_sensitivity,uniform_h=1.00,40,2,three_half_k,34,9.225755780503407,6.791023187465573,6.244723675936106,0.4581656691257413,n/a,n/a,n/a
exp3_radius_sensitivity,uniform_h=1.00,40,4,three_half_k,28,4.199760855382733,3.4292277223940775,2.4245388160161583,0.3332799290792403,n/a,n/a,n/a
exp3_radius_sensitivity,uniform_h=1.00,40,6,three_half_k,22,2.0705979714117935,1.6420459545394468,1.261372681801565,0.3711036908194829,n/a,n/a,n/a
exp3_radius_sensitivity,uniform_h=1.00,40,8,three_half_k,16,1.097202022649405,0.8302845037307521,0.7172725572406375,0.4273613387258985,n/a,n/a,n/a
exp3_radius_sensitivity,uniform_h=1.00,40,10,three_half_k,10,0.5798776043452895,0.3526853620010482,0.46029454857886565,0.6300847823843343,n/a,n/a,n/a
exp3_radius_sensitivity,uniform_h=1.00,40,12,three_half_k,4,0.3139704697445734,0.09501640794258667,0.2992479542007197,0.9084159993937269,n/a,n/a,n/a
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,2,k,16,7.67740635388437,5.682604199110948,5.162419765856971,0.4521448351727708,9.271225826070165e-15,7.677406353884371,7677406353884.371
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,4,k,12,3.3692299216818973,2.0493399486211827,2.6743066466173864,0.6300298257342164,1.9610986696794158e-14,3.369229921681897,3369229921681.897
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,6,k,8,1.3726980281327,0.7081511063027203,1.1759344739744797,0.7338650839879234,4.174933077686417e-14,1.3726980281326995,1372698028132.6995
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,8,k,4,0.5973142679296936,0.1775662812848028,0.5703109243413386,0.9116278906183879,6.287010044656081e-14,0.5973142679296954,597314267929.6954
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,10,k,0,0.2795068019467623,0.0,0.2795068019467623,1.0,7.339188037552227e-14,0.27950680194676414,279506801946.76416
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,12,k,0,0.1516391258624886,0.0,0.1516391258624886,1.0,4.1168161602741954e-14,0.15163912586248393,151639125862.48395
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,2,k,16,10.203670280333867,4.639266523759156,9.08801921825082,0.7932784209885076,1.4672981735991582e-14,10.203670280333867,10203670280333.867
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,4,k,12,4.538486982261259,1.6842622142733088,4.214394960338446,0.8622799337694371,5.941298661161001e-14,4.538486982261257,4538486982261.257
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,6,k,8,1.8202438573770987,0.5389978279198584,1.738611239414014,0.9123171047071014,9.664307787295633e-14,1.820243857377103,1820243857377.103
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,8,k,4,0.7190170696928605,0.24121688501146657,0.6773477400088324,0.8874522005354698,8.208669284422851e-14,0.7190170696928656,719017069692.8656
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,10,k,0,0.33513638563712145,0.0,0.33513638563712145,1.0,7.795536487393845e-14,0.3351363856371208,335136385637.1208
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,12,k,0,0.17680032978417204,0.0,0.17680032978417204,1.0,5.88377802596785e-14,0.17680032978417193,176800329784.17194
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,2,k,16,7.818175242828183,6.8946868565445225,3.6860761356439378,0.22228891238626552,2.3398549312666606e-14,7.818175242828187,7818175242828.1875
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,4,k,12,3.2234924525652273,2.546297249207615,1.9766825517575446,0.37602830936924847,5.510413602762776e-15,3.2234924525652264,3223492452565.2266
