experiment_name,regime,M,trial,k,raw_to_ref_l2,ref_to_ideal_l2,gap_ratio
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,17,4,1.5843727966525132e-14,4.078611968154616,4078611968154.6157
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,17,6,3.897366124457875e-14,1.8262961264931916,1826296126493.1917
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,17,8,7.567075862202631e-14,0.8200936851289417,820093685128.9417
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,17,10,6.632388462145598e-14,0.4131990001716497,413199000171.64966
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,17,12,3.631968079170066e-14,0.22027224440137955,220272244401.37955
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,18,2,3.802730517739213e-15,12.101301595638931,12101301595638.932
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,18,4,1.5235762937603424e-14,5.742985158275817,5742985158275.817
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,18,6,3.3691915636576144e-14,3.0528561219220056,3052856121922.006
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,18,8,2.654655018456106e-14,1.550501821044143,1550501821044.143
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,18,10,3.6873620925740525e-14,0.7483895730024223,748389573002.4222
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,18,12,5.5259570144773884e-14,0.3504748478256209,350474847825.6209
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,19,2,7.401508605195979e-15,7.489598073196006,7489598073196.006
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,19,4,1.4307867169015043e-14,3.1456257920589183,3145625792058.9185
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,19,6,5.016143590011711e-14,1.303503303519312,1303503303519.312
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,19,8,3.591525532307356e-14,0.589382292998211,589382292998.211
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,19,10,5.5411866035321764e-14,0.2705997073004827,270599707300.48273
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,19,12,6.447869974504926e-14,0.12492083759146327,124920837591.46327
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,0,2,1.7120702691975963e-14,23.7681475368382,23768147536838.2
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,0,4,1.5417987190806348e-13,7.100826185090323,7100826185090.323
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,0,6,1.8779364172497758e-13,2.820233226129069,2820233226129.069
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,0,8,1.302332489606666e-13,1.465659889228123,1465659889228.123
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,0,10,8.745332555788542e-14,0.802849431996575,802849431996.575
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,0,12,1.6263976865433636e-13,0.4375582000693984,437558200069.3984
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,1,2,2.238082553986424e-15,19.310401894293776,19310401894293.777
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,1,4,1.3529648695472972e-14,6.105152884457437,6105152884457.4375
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,1,6,3.997917223618304e-14,2.5645961140867253,2564596114086.725
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,1,8,4.855484010289154e-14,1.2795372755236432,1279537275523.643
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,1,10,6.967172100561119e-14,0.593897487384954,593897487384.954
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,1,12,6.232089093951325e-14,0.29441240479167324,294412404791.6733
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,2,2,1.525969530490249e-14,18.11956209133295,18119562091332.95
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,2,4,8.574893033368451e-14,8.08049085448557,8080490854485.569
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,2,6,5.6630902044914436e-14,3.727116544652514,3727116544652.514
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,2,8,2.670782490213248e-13,1.7969151759422282,1796915175942.2283
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,2,10,3.079243611859102e-13,0.8990217326650832,899021732665.0833
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,2,12,3.2650296927432237e-13,0.4701581186009868,470158118600.98676
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,3,2,3.1119262112409586e-15,11.518937497673289,11518937497673.29
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,3,4,8.603323212302397e-15,5.552540339562217,5552540339562.217
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,3,6,4.031985086348861e-14,2.9627375130938205,2962737513093.8203
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,3,8,5.701358183352079e-14,1.5900394327516787,1590039432751.6787
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,3,10,5.65121595417024e-14,0.8462787491648894,846278749164.8894
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,3,12,6.602517820993952e-14,0.4450788528457378,445078852845.7378
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,4,2,8.212129553457908e-15,12.50634325978531,12506343259785.31
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,4,4,9.149838442181984e-14,4.174925798094147,4174925798094.1475
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,4,6,1.643251160739834e-13,1.5513378215002862,1551337821500.2861
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,4,8,2.3353028012162823e-13,0.7290284866965692,729028486696.5692
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,4,10,1.8033222313010882e-13,0.3820684216881882,382068421688.18823
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,4,12,2.0970466018044525e-13,0.200682423061592,200682423061.592
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,5,2,7.340757367703534e-15,33.294852794339675,33294852794339.676
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,5,4,2.740529230473656e-14,9.62587713279202,9625877132792.02
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,5,6,5.4800689908139394e-14,3.6829581880388744,3682958188038.8745
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,5,8,1.0273897749783326e-13,1.7910441064011982,1791044106401.1982
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,5,10,7.741131606195595e-14,0.9283140530600487,928314053060.0487
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,5,12,9.350758874195309e-14,0.4847539473456644,484753947345.6644
